GET,9732997,6779,21817,true
GET,2716685,7644,24649,true
GET,18428423,1372807,46139,true
GET,15227047,9243,26416,true
GET,4566984,13359,36626,true
GET,2358569,7546,20844,true
GET,4294682,6765,22086,true
GET,5249279,5209,19568,true
GET,9276291,5744636,97429,true
GET,10610358,4621,20022,true
GET,6184300,6351,22123,true
GET,10138046,7842,22294,true
GET,9055685,6484,21780,true
GET,6214990,6768,22066,true
GET,18300652,6567,21369,true
GET,27454452,7519,28335,true
GET,10527496,19312,46701,true
GET,10929510,5152,18860,true
GET,2917409,6391,18427,true
GET,13048978,5301,18577,true
GET,8941607,6218,21605,true
GET,3279976,5301,19205,true
GET,3139653,6577,21858,true
GET,5641595,4761,18942,true
GET,5684864,4834,17745,true
GET,11105429,7916,22029,true
GET,9637769,5797,18678,true
GET,9110029,8625,23823,true
GET,2926533,7794,24251,true
GET,7215456,5253,18655,true
GET,18974699,5665,38312,true
GET,5201079,7505,22416,true
GET,14663690,7188,24312,true
GET,2847252,10253,34950,true
GET,14370251,6744,18452,true
GET,29009740,9427,22810,true
GET,5087610,9003,33011,true
GET,8286577,12886,36116,true
GET,19604729,6759,21741,true
GET,15455098,6183,19278,true
GET,6944392,7804,27627,true
GET,35398271,8779,30756,true
GET,29538094,5368,18508,true
GET,11078557,8134,21846,true
GET,9366613,6844,28787,true
GET,11574216,7011,20826,true
GET,14287040,18367,54250,true
GET,2976667,7102,20453,true
GET,9813445,9231,22831,true
GET,8758951,6628,19119,true
GET,3862518,7011,21612,true
GET,3660516,7628,24205,true
GET,7364312,9041,23901,true
GET,14764049,18796,185692,true
GET,10236136,87930,50676,true
GET,3871926,6845,18052,true
GET,9533676,11038,35651,true
GET,2880922,8667,21064,true
GET,6509444,5643,19597,true
GET,5789203,5659,19514,true
GET,1997961,6258,17937,true
GET,3476727,7662,20592,true
GET,6811579,7996,20443,true
SET,18232465,578624,230123,true
GET,2375179,7195,22128,true
GET,9387409,5409,18216,true
GET,5106956,6688,20279,true
GET,2795615,7552,31960,true
GET,13423783,13259,41015,true
GET,36658288,9645,24128,true
GET,2808835,7810,21944,true
GET,2766861,7635,20487,true
GET,9602782,7029,20431,true
GET,13088534,9131,34302,true
GET,17119251,7923,19965,true
GET,11071476,6064,19608,true
GET,8334025,8428,24667,true
GET,11730825,4926,17068,true
GET,2593021,48663,17132,true
GET,9165167,7356,31160,true
GET,9499039,7293,21162,true
GET,3360683,7657,21547,true
GET,9846033,6204,18043,true
GET,7900120,7096,65149,true
GET,6723513,6844,20463,true
GET,10270215,7776,28398,true
GET,3725288,4896,17491,true
GET,2830941,7024,20638,true
GET,7178017,6384,19828,true
GET,9802022,5449,17185,true
GET,7306784,6902,16792,true
GET,2821001,6344,20146,true
GET,13008408,10831,26331,true
GET,22556596,6338,21574,true
GET,6637297,6915,23304,true
GET,7757516,5881,18615,true
GET,9797466,7764,21735,true
GET,35985902,18203,45025,true
GET,26318795,3008644,94542,true
GET,49468529,10247,28893,true
GET,35246144,18015,41334,true
GET,40496779,12186,367108,true
GET,59270288,37383,119769,true
GET,17602384,8799,26333,true
GET,11068030,7402,26050,true
GET,8892222,12328,43109,true
GET,9626237,14985,50723,true
GET,13354662,18245,79194,true
GET,15319088,21056,52469,true
GET,1811892,5832,19711,true
GET,6742455,7627,29205,true
GET,6258763,13850,88082,true
GET,13752007,6005,18988,true
GET,10154673,7501,25793,true
GET,4066009,6489,21812,true
GET,7876404,7300,21092,true
GET,9229714,10461,26229,true
GET,70262461,7278,25525,true
GET,7246241,7150,21581,true
GET,8759845,7810,28271,true
GET,13525855,15544,45158,true
GET,9559631,8380,21881,true
GET,11100747,7306,22852,true
GET,11439757,7100,17959,true
GET,9357036,6525,21729,true
GET,1664832,9538,22079,true
GET,6692498,8736,22028,true
GET,7626140,5140,17648,true
GET,14603683,13099,39444,true
GET,3609690,4805,17555,true
GET,18443773,13945,41340,true
SET,16269810,6350313,34136,true
GET,8234631,8006,32148,true
GET,7552770,7098,20266,true
GET,3199865,6462,21771,true
GET,4371366,6877,20279,true
GET,13536346,7669,18570,true
GET,9605234,7385,20084,true
GET,9680262,7498,20451,true
GET,7433914,4227453,71774,true
GET,13250053,7927,19326,true
GET,6341818,6584,20630,true
GET,9896575,8845,17853,true
GET,2650205,6606,20224,true
GET,11831422,7968,19129,true
GET,6658677,6326,18912,true
GET,11591013,6573,19607,true
GET,13708385,6823,21017,true
GET,2554932,5645,18901,true
GET,14479086,13060,20425,true
GET,13828165,10461,27012,true
GET,2860912,7038,18499,true
GET,4281024,5041,17781,true
GET,3050092,7443,29867,true
GET,55225625,9974,27297,true
GET,34276537,7046,21078,true
GET,8802706,36712,94250,true
GET,27881619,7948,31145,true
GET,8872916,12505,34037,true
GET,18554818,11353,36447,true
GET,12720990,5709,19659,true
GET,13494943,6283,20092,true
GET,11358623,13033,34617,true
GET,4688770,11627,38139,true
GET,4105820,8631,28134,true
GET,34528189,11292,32165,true
GET,5676123,7474,21254,true
GET,6972549,7083,22408,true
GET,7768366,10111,31439,true
GET,7481370,8331,20198,true
GET,25040573,10098,26162,true
GET,17487126,15156,21350,true
GET,4163455,7414,17971,true
GET,13647139,4596,17099,true
GET,3535989,8230,20192,true
GET,2014053,5082,17168,true
GET,5415641,6158,19285,true
GET,2000050,9053,21845,true
GET,5830795,7484,20526,true
GET,25488403,9416,28268,true
GET,8637899,12103,51770,true
GET,18338415,11771,33236,true
GET,2213825,5686,19494,true
GET,11122397,12443,45898,true
GET,4748544,8008,19101,true
GET,6037536,8657,21275,true
GET,2639737,10164,19280,true
GET,3658940,7618,21591,true
GET,3617714,6507,17149,true
GET,2212107,5274,18416,true
GET,9736979,10530,34907,true
GET,5171894,6020,16057,true
GET,5535146,12391,32723,true
GET,2243765,10592,33138,true
GET,2603785,4452,16585,true
GET,5693654,7912,20712,true
GET,3082937,6447,20378,true
GET,9529531,6385,18567,true
GET,15821919,32947,49092,true
GET,6860962,7102,18606,true
GET,20453059,8595,23003,true
GET,2594954,5429,17955,true
GET,4763922,5839,19654,true
GET,2998344,4222,24448,true
GET,7516066,6431,16745,true
GET,4904228,4194,17721,true
GET,11405385,7526,19259,true
GET,7840633,4170,15762,true
GET,4388781,7015,19122,true
GET,5416775,6554,20098,true
GET,4813487,5599,19119,true
GET,10318194,6666,22238,true
GET,2105089,5521,17739,true
GET,10860481,7909,29418,true
GET,2493109,27758,66704,true
GET,10152238,10390,142533,true
GET,10922748,4554,16756,true
GET,20518308,4154,15592,true
GET,1752250,5019,18720,true
GET,8012629,7113,22836,true
GET,8757440,8827,19519,true
GET,13570229,143690,12841,true
GET,3386578,10037,27613,true
GET,3799549,4833,16870,true
GET,2634148,6445,17856,true
GET,1644431,6128,19959,true
GET,16317964,6033,19645,true
GET,2780295,4158,18402,true
GET,9879895,5645,19116,true
GET,2503314,5581,21281,true
GET,1887337,5623,18799,true
GET,7227212,5465,18780,true
GET,7732630,4370,16817,true
GET,8080415,5053,18418,true
GET,7122227,9365,123113,true
GET,8126176,4973,17371,true
GET,9404958,7254,19290,true
GET,2448488,5563,20206,true
GET,6172005,5428,17897,true
GET,11501475,9174,192629,true
GET,7270382,5692,21486,true
GET,3632336,5242,18932,true
GET,6965789,6662,28574,true
GET,1586816,6562,22308,true
GET,16849938,5571,105521,true
GET,4799864,6668,18981,true
GET,2267715,5758,18416,true
GET,15277160,11050,42943,true
GET,1640786,3864,15659,true
GET,6976455,3845,16342,true
GET,1733566,19157,60363,true
GET,2474941,6128,27138,true
GET,3151702,8514,23331,true
GET,4426253,4818,19979,true
GET,19697695,6409,25086,true
GET,2793330,38268,226918,true
SET,15452003,4600275,263715,true
GET,1776602,4975,20064,true
GET,5069282,6245,22608,true
GET,11530277,7059,22449,true
GET,15659116,5522,17846,true
GET,14913340,6203,18898,true
GET,10736856,11717,101667,true
GET,9571716,4778,18080,true
GET,11747380,4993,16008,true
GET,8729018,5677,23358,true
GET,4528132,6928,22561,true
GET,2909746,3801,15141,true
GET,4533805,6597,19044,true
GET,5755469,6912,19357,true
GET,7103018,4103,15906,true
GET,11775084,16067,44725,true
GET,2122924,4066,15810,true
GET,8650625,4649,16472,true
GET,1686561,5017,15073,true
GET,12760069,5878,19112,true
GET,5019985,617631,54633,true
GET,6164559,14984,42585,true
GET,4728345,69815,16391,true
GET,1976643,5330,15743,true
GET,6517564,9171,25170,true
GET,2116769,6254,21101,true
GET,3765743,7230,28003,true
GET,4726032,6737,20084,true
GET,2517892,6234,60348,true
GET,9211048,5360,19770,true
GET,18286855,5743,20759,true
GET,11022207,12259,32541,true
GET,5740017,4634,17111,true
GET,2423797,4565,16428,true
GET,6982356,5636,18073,true
GET,7403696,6283,21428,true
GET,7617963,6342,19774,true
GET,3928369,5476,17981,true
GET,5251393,5583,18600,true
GET,4607655,6933,20530,true
GET,2233179,5739,16230,true
GET,2220078,4769,17639,true
GET,2528940,4315,17106,true
GET,5518448,7508,19170,true
GET,8581004,5407,18435,true
GET,1540700,6570,19740,true
GET,10991355,6095,21813,true
GET,13998502,6035,17857,true
GET,55602470,5542,20024,true
GET,20002062,11599163,72058,true
GET,8937311,5757,20350,true
GET,3892181,4035,16875,true
GET,13832148,6331,16991,true
GET,2686189,5131,18787,true
GET,7135258,6695,20700,true
GET,1971367,5625,18275,true
GET,12172165,7059,18583,true
GET,2868701,4983,18260,true
GET,7154813,6184,20435,true
GET,8776115,4214,16607,true
GET,6979928,8713,31560,true
GET,3268831,8285,23926,true
GET,5385195,3806,15926,true
GET,2125327,4037,16576,true
GET,4571346,5674,19376,true
GET,3199892,6810,26884,true
GET,1478731,3651,13947,true
GET,11751586,6618,68583,true
GET,4112543,15468,42710,true
SET,6659192,1878783,159189,true
GET,3610990,4483,18758,true
GET,15646167,4406,16793,true
GET,8113346,5365,18160,true
GET,2314190,3362,14388,true
GET,4969629,7757,24638,true
GET,4127886,5415,20298,true
GET,2907357,5647,16289,true
GET,2565061,8454,23061,true
GET,2665544,7315,21588,true
GET,7385373,6141,18245,true
GET,5442826,5485,18097,true
GET,4241475,29416,45109,true
GET,3886742,7006,21893,true
GET,14142027,6176,17982,true
GET,2065440,6334,20270,true
GET,3580739,6331,17779,true
GET,10243284,14925,37129,true
GET,2124895,4781,17956,true
GET,11442549,5683,17602,true
GET,7037500,4078,15446,true
GET,2288698,5477,16434,true
GET,19161241,4000,16358,true
GET,7376556,5854,15975,true
GET,3969594,5706,18955,true
GET,6681407,2097202,64686,true
GET,5589772,3679,14416,true
GET,4582198,6523,20768,true
GET,6106052,18452,59527,true
GET,5157941,6154,19913,true
GET,25141797,6083,18124,true
GET,17268977,6256328,80929,true
GET,3760019,7717,30170,true
GET,1610085,4788,17549,true
GET,3485963,9200,33835,true
GET,1767880,6356,17238,true
GET,7968184,4122,15903,true
GET,5660153,6668,17835,true
GET,4939933,5106,18587,true
GET,7138278,4333,17049,true
GET,3715476,5116,18764,true
GET,5563854,6157,19094,true
GET,1673077,5469,17526,true
GET,5019289,9530,35938,true
GET,2281739,6307,20663,true
GET,8997747,3932,17248,true
GET,16703142,16839,36192,true
GET,7340189,3912,15940,true
GET,3856585,5907,18644,true
GET,5345513,8050,22141,true
GET,3254659,5810,19368,true
GET,4175842,7138,19028,true
GET,2265997,6510,18869,true
GET,7901640,7169,19194,true
GET,3401244,7041,18241,true
GET,4262727,6595,25841,true
GET,12818545,4774662,34996,true
GET,1987909,5273,18112,true
GET,4870972,7174,19114,true
GET,11922982,9359,29579,true
GET,1953910,16652,42127,true
GET,2191046,5662,18511,true
GET,6832817,57999,22151,true
GET,3268594,4430,17374,true
GET,1565632,4190,17452,true
GET,1631958,3698,14674,true
GET,6831674,13183,63718,true
GET,7573199,6670,17694,true
GET,11749163,5129,14725,true
GET,3232945,7388,20039,true
GET,2979758,10346,83982,true
GET,7921482,4006,16469,true
GET,5135878,3678,14766,true
GET,8853639,3629,15098,true
GET,3945659,4411,19177,true
GET,4169408,6787,20293,true
GET,8321263,6063,18857,true
GET,4087626,5851,18369,true
GET,6221348,7279,123441,true
GET,1756481,4780,17254,true
GET,11706033,4779,15346,true
GET,17368906,7116,19053,true
GET,9139526,4615,14710,true
GET,13712745,11308,25309,true
GET,2906665,4038,16878,true
GET,6090718,6791,18677,true
GET,3127829,4199,16128,true
GET,9845772,4723,16382,true
GET,1785702,6383,17074,true
GET,2464872,6260,20693,true
GET,7162300,11350,50082,true
GET,1947593,141726,16984,true
GET,2093894,3656,15603,true
GET,2867560,5300,18801,true
GET,6310801,5517,18666,true
GET,2385465,5621,18376,true
GET,1618578,5808,20085,true
GET,7347314,2655621,39704,true
GET,1606663,4372,19075,true
GET,2854182,3955,15445,true
GET,2175860,4133,16668,true
GET,1865684,5758,19671,true
GET,4610275,5309,18707,true
GET,1763623,5358,17749,true
GET,2412573,6259,20230,true
GET,7405707,6498,17306,true
GET,9525975,5066,18484,true
GET,2399365,5991,17224,true
GET,1723594,5157,17631,true
GET,6959654,6107,19827,true
GET,1668500,4100,16706,true
GET,5577032,5486,19759,true
GET,6813528,7369,47549,true
GET,4929331,4176,16284,true
GET,13269485,7135,20050,true
GET,5051544,4745,16353,true
GET,4205757,5927,18718,true
GET,4555700,5471,19562,true
GET,2015557,4216,16605,true
GET,8742055,6632,21174,true
GET,9745579,6468,18052,true
GET,2260202,5240,21230,true
GET,1756956,5685,20433,true
GET,2557993,7620,23893,true
GET,1308073,5650,20654,true
SET,14963813,7735863,146637,true
GET,1611294,6112,16739,true
GET,3250839,6334,20822,true
GET,6199456,16089,44552,true
GET,5439398,7040,88004,true
GET,4543221,4672,18772,true
GET,4707540,6830,44393,true
GET,5459315,5935,26955,true
GET,2457568,15154,19913,true
GET,22991978,7452,19604,true
GET,31853910,10473,38184,true
GET,12332461,6538,21054,true
GET,12084450,9403,98604,true
GET,1664911,4239,16942,true
GET,12079816,11445,78831,true
GET,4608790,5576,21783,true
GET,2996414,13478,41808,true
GET,6316860,5411,19680,true
GET,6490554,6024,19677,true
GET,2206925,4437,16124,true
GET,19978153,4964,19590,true
GET,3678061,4295,17204,true
GET,10770338,8789,35245,true
GET,11931110,5934,21329,true
GET,3121748,6144,21474,true
GET,17093063,5802,20793,true
GET,10611703,5348,18557,true
GET,12069941,5416,18363,true
GET,5822856,2157275,303601,true
GET,5873387,7554,24194,true
GET,5128390,5258,18993,true
GET,12091542,8172,30497,true
GET,9503806,4868,20278,true
GET,10726528,9329,63609,true
GET,10706354,80176,127823,true
GET,12290913,2106158,119369,true
GET,4564991,11752,39692,true
GET,10824681,7510,25723,true
GET,10822687,17063,46557,true
GET,7006467,6236,51977,true
GET,14958286,6296,22562,true
GET,8215486,6764,19535,true
GET,3085508,6107,21524,true
GET,16939987,6342,49544,true
GET,3237232,4761,17425,true
GET,15246960,6048,20058,true
GET,38351436,6493,19503,true
GET,9552161,9793,35126,true
GET,13736125,9535,40219,true
GET,9706850,8902,43304,true
GET,13049860,5398,40526,true
GET,5923338,11254,43506,true
GET,7823470,5978,22743,true
GET,6319181,5853,22229,true
GET,4166444,15741,41656,true
GET,5986814,5960,21164,true
GET,12737001,6792,25773,true
GET,6736429,991522,81568,true
GET,3318629,6286,25332,true
GET,4404799,8233,28737,true
GET,4539874,9493,29558,true
GET,12575040,17243,58713,true
GET,13916141,17070,28359,true
GET,3503357,5589,18772,true
GET,7312385,6096,27368,true
GET,9062697,5912,20454,true
GET,4894208,482253,41043,true
GET,2641600,5714,18294,true
GET,7129637,7377,21624,true
SET,96734770,76305765,2572572,true
GET,5137136,106388,34860,true
GET,5389789,8029,17653,true
GET,5356517,6234,20785,true
GET,4681147,11016,86559,true
GET,13640999,5778,19809,true
GET,5272420,6428,21936,true
GET,5414328,6484,17923,true
GET,6463928,5571,15986,true
GET,2193406,5519,18623,true
GET,2145108,6501,16670,true
GET,1841953,7674,18371,true
GET,5194527,1231328,27968,true
GET,2326133,8067,20329,true
GET,5201479,5652,18434,true
GET,3770770,9530,30507,true
GET,9128022,6771,19511,true
GET,1999398,7355,20158,true
GET,9148231,5361,16202,true
GET,6753708,9923,36684,true
GET,7321709,9608,22737,true
GET,5579432,6478,20302,true
GET,5867412,5553,16030,true
GET,7888444,5152,14647,true
GET,5408860,7908,19768,true
GET,2522516,5024,16597,true
GET,3736462,6332,16286,true
GET,2147580,5289,15659,true
GET,3807897,7199,18428,true
GET,10140712,7498,20074,true
GET,2216367,4262,16521,true
GET,7379749,6032,19313,true
GET,3405150,8114,39960,true
GET,6940602,4934,49225,true
GET,2140157,6379,18303,true
GET,4129997,6773,17198,true
GET,7419525,5916,20721,true
GET,2584810,4702,36743,true
GET,4613061,4417,18106,true
GET,7342629,6981,18601,true
GET,7505685,14304,259372,true
GET,2787341,6101,19956,true
GET,2080243,5599,16862,true
GET,3811291,6094,21425,true
GET,3563826,6598,18379,true
GET,2088806,4790,18666,true
GET,10185135,8088,22074,true
GET,5529665,6666,21268,true
GET,6370647,4155,16840,true
GET,8672266,5454,15111,true
GET,3667398,5290,16098,true
GET,29428519,6294,19385,true
GET,2146187,4036,16123,true
GET,6026371,5765,20899,true
GET,5191105,9540,51344,true
GET,3999943,6031,15702,true
GET,7382606,4591,17677,true
GET,12067662,6733205,69592,true
GET,3246130,7724,23514,true
GET,2107455,8600,21512,true
GET,4854194,4201,17521,true
GET,4617525,34931,18199,true
GET,3576898,4925,20994,true
GET,5728317,8541,22094,true
GET,3465692,5506,15867,true
GET,16531479,6809,17926,true
GET,10418772,133438,65871,true
GET,6029687,6970,22151,true
GET,10701012,10192,33926,true
GET,6212023,6756,63640,true
GET,9205592,8320,28680,true
GET,2499843,6073,22093,true
GET,2199750,6800,21794,true
GET,1880587,6084,17343,true
GET,10483218,8577,24232,true
GET,7832598,6302,18042,true
GET,2431931,8117,22851,true
GET,2015562,4301,16796,true
GET,6710845,5181,15187,true
GET,7324251,7213,27696,true
GET,3804301,5505,15651,true
GET,10525270,6418,25337,true
GET,2040597,5454,17104,true
GET,9095140,5643,18239,true
GET,2096311,4185,16666,true
GET,4107763,4272,17403,true
GET,7286071,4844,18004,true
GET,5723186,4963,17593,true
GET,2614596,5927,24203,true
GET,6149931,6599,20432,true
GET,4424394,4183,16320,true
GET,5920942,6913,18329,true
GET,2754484,6307,20304,true
GET,5159799,6067,16395,true
GET,2574822,9590,23705,true
GET,3118763,6717,25348,true
GET,12608039,6847,24075,true
GET,2979686,26684,20473,true
GET,2443843,5977,18483,true
GET,2110995,4401,17462,true
GET,3891169,6588,17812,true
GET,13320654,5002,18278,true
GET,2195556,4392,15875,true
GET,7176832,3775,15545,true
GET,8084045,4206,15762,true
GET,5164354,14541,35045,true
GET,12201943,4142,18863,true
GET,5459556,5388,16611,true
GET,3810910,6423,18967,true
GET,11357705,6094,15642,true
GET,2205695,6157,19002,true
GET,2542723,4629,17411,true
GET,9445946,6891,20904,true
GET,23233709,8702,24988,true
GET,2215770,4549,17288,true
GET,1797825,6021,18741,true
GET,6948219,7690,21212,true
GET,2006358,6443,18917,true
GET,10386949,4886,14494,true
GET,1990534,7724,17738,true
GET,16604064,8505,30146,true
GET,10668954,3216756,106834,true
GET,7026336,7340,21574,true
GET,3516107,7264,27017,true
SET,16972417,2582787,994027,true
GET,8101220,10905,40262,true
GET,7585650,6111,18456,true
GET,2754972,9831,29700,true
GET,5883137,6875,20130,true
GET,2905278,6004,22667,true
GET,2556959,6516,27264,true
GET,6158467,4797,17694,true
GET,8968334,10793,39085,true
GET,7048938,5472,15979,true
GET,3484355,7353,18877,true
GET,2375196,7118,18871,true
GET,4000069,14572,45979,true
GET,5913463,6987,20357,true
GET,6510670,8970,31087,true
GET,2267985,6045,17574,true
GET,2637100,7468,21850,true
GET,1887398,5849,25263,true
GET,5736702,6176,18049,true
GET,10389151,5984,22190,true
GET,2273324,5140,18061,true
GET,2332067,6961,18165,true
GET,10243163,6583,18923,true
GET,12227457,8773,27155,true
GET,10930428,4732,14206,true
GET,2273232,5905,17705,true
GET,5861065,6642,18077,true
GET,12668798,6254,20199,true
GET,5587608,15660,122569,true
GET,6196006,5970,26793,true
GET,19192496,6416,17293,true
GET,2462766,8133,29613,true
GET,6651900,6183,23730,true
GET,7804549,2184389,42250,true
GET,7277934,5953,21377,true
GET,2048119,7053,19632,true
GET,9345221,7656,23993,true
GET,3679229,5884,20645,true
GET,4268050,6454,20286,true
GET,2535949,6854,22768,true
GET,5101652,7607,20277,true
GET,2813353,5592,19623,true
GET,2234196,6308,20343,true
GET,2055034,5758,17328,true
GET,3844428,6031,18764,true
GET,6176528,8749,21081,true
GET,8906071,7512,25945,true
GET,10690792,5457,17993,true
GET,6179955,6362,18826,true
GET,2574209,8503,23002,true
GET,1440545,666445,11344,true
GET,1738292,4777,18067,true
GET,6841289,5565,15623,true
GET,7126645,6092,18560,true
GET,2472794,5999,18961,true
GET,5892047,4385,17008,true
GET,3127210,5206,15100,true
GET,10155628,4978842,25973,true
GET,4253637,5997,16036,true
GET,5808885,4474,16806,true
GET,11817998,8902,27146,true
GET,6865717,6069,39623,true
GET,2184137,7381,21146,true
GET,9736304,32321,19159,true
GET,3413263,6407,20682,true
GET,1937585,30573,17659,true
GET,3817057,70241,15916,true
GET,2101421,6391,19436,true
GET,7956950,5425,15382,true
GET,5625452,11705,14591,true
GET,5850832,6558,18247,true
GET,8655216,8578,23545,true
GET,2598452,4210,15980,true
GET,2608862,13043,96844,true
GET,6673848,6246,18317,true
GET,7988387,5779,17436,true
GET,13865099,4115,15479,true
GET,5601199,6155,18628,true
GET,5174896,5132,15481,true
GET,2356611,6750,18691,true
GET,15095742,5907,19580,true
GET,26831454,8934,25886,true
GET,3486490,6806,18022,true
GET,2073070,4049,14423,true
GET,8336069,8166,30662,true
GET,1819617,5633,18098,true
GET,6211594,5589,17152,true
GET,13510291,5761,17985,true
GET,2513969,6010,19746,true
GET,4678211,7009,27608,true
GET,8234399,5985,19921,true
GET,8614239,5113,14984,true
GET,9129049,5305,17282,true
GET,4190288,7997,23536,true
GET,2892665,7380,26072,true
GET,3000338,6379,21376,true
GET,9363386,3781,14811,true
GET,16581822,3442923,98931,true
GET,9843643,13410,45891,true
GET,2975075,6945,35167,true
GET,5134434,1762961,31308,true
GET,4935913,6723,22675,true
GET,6164694,6285,18474,true
GET,1824329,4436,16556,true
GET,2458599,6427,20956,true
GET,3466491,7074,23472,true
GET,3559953,6619,21419,true
GET,7044957,5876,17059,true
GET,2149757,6525,21264,true
GET,2362877,5662,17836,true
GET,3519291,7193,22710,true
GET,807995,45878,18060,true
GET,21229203,4313,14155,true
GET,3173569,4416,17128,true
GET,1516157,3924,15537,true
GET,1903956,5831,19257,true
GET,1945509,5463,15003,true
GET,6953215,8364,30115,true
SET,11224390,2623175,188794,true
GET,6859310,6337,41593,true
GET,10668421,4160,16229,true
GET,10976926,10083,33788,true
GET,4534764,4650,15777,true
GET,2127284,6500,19919,true
GET,13432279,6161,19521,true
GET,2337909,4213,16174,true
GET,12151535,4402,14354,true
GET,1843529,5142,19293,true
GET,5787714,5558,14767,true
GET,4577409,5457,19198,true
GET,19950513,34830,19697,true
GET,1582146,5153,17767,true
GET,3821087,4359,16135,true
GET,5311779,4336,16472,true
GET,6866483,6308,19473,true
GET,2388924,8013,29483,true
GET,2450538,5701,18736,true
GET,3520293,5890,19140,true
GET,4317363,5090,18020,true
GET,15289319,5710,18409,true
GET,1934433,4229,15405,true
GET,2501756,6732,19724,true
GET,6903056,33670,55090,true
GET,10526086,5662968,24852,true
GET,8770467,10632,28187,true
GET,2316575,4345,17550,true
GET,12414651,5315,16072,true
GET,3335942,4748,16950,true
GET,8843624,6673,19192,true
GET,3173140,6251,20112,true
GET,8490601,4868,19479,true
GET,1550164,5270,15540,true
GET,27200070,5887,17597,true
GET,28545764,18785,65070,true
GET,4264413,5817,17570,true
GET,2832122,7024,25053,true
GET,1786795,3977,14444,true
GET,5942580,5346,18794,true
GET,2046594,6515,20070,true
GET,2665413,6512,18170,true
GET,1803436,6938,17430,true
GET,2620415,5979,20253,true
GET,5652397,6480,18543,true
