1.537033333333333394e+04,6.875337972786016508e+03
1.772233333333333212e+04,7.254972081485450872e+03
1.713600000000000000e+04,7.837953770640650873e+03
1.838633333333333212e+04,7.852393810021671015e+03
1.610833333333333394e+04,7.133947651732992199e+03
1.754933333333333212e+04,7.819129585220254739e+03
1.867533333333333212e+04,8.175359965548917899e+03
1.683666666666666788e+04,1.147695540414936659e+04
1.904533333333333212e+04,9.630977473475888473e+03
1.769500000000000000e+04,7.795243652957016820e+03
1.768666666666666788e+04,1.042393203255853950e+04
1.872466666666666788e+04,8.487821812948635852e+03
1.739133333333333212e+04,6.982721003429346638e+03
1.669100000000000000e+04,7.277098036974171009e+03
1.525666666666666606e+04,7.179393732310084488e+03
1.566166666666666606e+04,6.874545661096447475e+03
1.678433333333333212e+04,6.893642953023217160e+03
1.670366666666666788e+04,6.942519682615238708e+03
1.656966666666666788e+04,7.021404853781044039e+03
1.729900000000000000e+04,7.013240630977950786e+03
1.706966666666666788e+04,7.103615794061031011e+03
1.636400000000000000e+04,6.971708691239186010e+03
1.523033333333333394e+04,7.194588566633489791e+03
1.509000000000000000e+04,8.977645365209446027e+03
1.986733333333333212e+04,2.865910985956937657e+04
1.623900000000000000e+04,7.476493059469794389e+03
1.730100000000000000e+04,8.739782655905504726e+03
1.999066666666666788e+04,2.159647032938561824e+04
1.868733333333333212e+04,7.949910910314236389e+03
1.783666666666666788e+04,8.318621744305562970e+03
1.620566666666666606e+04,7.118569566322062201e+03
1.740466666666666788e+04,7.343104398086684341e+03
1.676700000000000000e+04,7.402647549073236405e+03
1.691666666666666788e+04,7.444095806454041849e+03
1.800800000000000000e+04,7.511858034711962318e+03
1.803600000000000000e+04,1.360426057237217174e+04
2.068900000000000000e+04,1.897757894404517356e+04
1.632366666666666606e+04,9.010287667738473829e+03
1.561300000000000000e+04,7.661071735486273610e+03
1.919800000000000000e+04,1.675578962286369278e+04
1.624166666666666606e+04,7.219252732737186307e+03
1.624100000000000000e+04,7.249938611797574595e+03
1.798500000000000000e+04,7.729807873200988979e+03
1.742200000000000000e+04,7.702518271881389410e+03
1.745500000000000000e+04,7.161564151871200920e+03
1.619033333333333394e+04,7.486992909294981473e+03
1.596433333333333394e+04,7.985136876190664225e+03
1.506066666666666606e+04,7.024098396359018807e+03
1.480466666666666606e+04,6.437880213965359872e+03
1.720900000000000000e+04,8.099664139588340731e+03
1.579033333333333394e+04,7.730374185516507168e+03
1.520200000000000000e+04,7.506464502926794012e+03
1.482700000000000000e+04,6.633213183420234600e+03
1.586466666666666606e+04,7.526868909460295072e+03
1.407633333333333394e+04,5.853984324580424982e+03
1.502266666666666606e+04,6.892079756205669582e+03
1.708100000000000000e+04,7.359586118174944204e+03
1.622033333333333394e+04,6.954586381266682110e+03
1.720366666666666788e+04,7.744074067106624170e+03
1.721966666666666788e+04,7.248251958470170393e+03
1.656066666666666788e+04,6.609289459818404794e+03
1.483500000000000000e+04,6.592877894531340644e+03
1.540566666666666606e+04,6.789378116275941466e+03
1.580633333333333394e+04,6.839958915190939479e+03
1.548766666666666606e+04,6.341111668054217262e+03
1.640200000000000000e+04,7.017646953571165795e+03
1.717633333333333212e+04,7.390686650720171201e+03
1.733933333333333212e+04,7.025800027916156978e+03
1.764700000000000000e+04,7.574908913337946615e+03
1.743100000000000000e+04,7.941419768995970117e+03
1.768166666666666788e+04,6.850325811039939254e+03
1.633800000000000000e+04,7.879918828471521920e+03
1.479366666666666606e+04,6.557208602042487655e+03
1.506733333333333394e+04,6.506209003254763047e+03
1.421300000000000000e+04,7.277606890466581717e+03
1.349366666666666606e+04,5.830615189054525217e+03
1.355833333333333394e+04,6.450105564420373412e+03
1.461600000000000000e+04,6.846650052875006622e+03
1.584033333333333394e+04,6.688219507238081860e+03
1.530500000000000000e+04,7.022443675758460813e+03
1.687866666666666788e+04,7.357895887389728159e+03
1.771066666666666788e+04,7.346686301902829655e+03
1.534433333333333394e+04,7.087661312461724265e+03
1.510300000000000000e+04,7.175120984650130595e+03
1.508133333333333394e+04,6.938506830646874732e+03
1.437933333333333394e+04,6.079831215557440373e+03
1.666566666666666788e+04,7.044389159089664645e+03
1.703966666666666788e+04,7.477146746852482465e+03
1.690566666666666788e+04,7.048001143688424236e+03
1.731433333333333212e+04,7.249492127291860015e+03
1.630466666666666606e+04,7.307101324186857710e+03
1.552366666666666606e+04,6.575222700243695726e+03
1.653900000000000000e+04,7.375938499621590381e+03
1.583500000000000000e+04,6.698108298731316609e+03
1.574200000000000000e+04,7.062174789352544394e+03
1.661433333333333212e+04,7.500964596950181658e+03
1.757600000000000000e+04,8.284317636017665791e+03
1.671766666666666788e+04,8.223847395669903563e+03
1.545200000000000000e+04,6.686831748989950029e+03
1.548900000000000000e+04,8.964343039234201569e+03
1.616700000000000000e+04,7.647677320698967378e+03
1.598433333333333394e+04,7.111292845601283261e+03
1.598200000000000000e+04,8.297622639585792058e+03
1.617966666666666606e+04,7.443874410146461742e+03
1.675933333333333212e+04,7.411823232010237007e+03
1.647466666666666788e+04,7.265071541203155903e+03
1.787233333333333212e+04,9.161590461435540419e+03
1.814200000000000000e+04,1.053513308370615596e+04
1.775700000000000000e+04,7.421129657626256630e+03
1.833433333333333212e+04,9.451690964635199634e+03
1.928566666666666788e+04,1.220878174278116421e+04
1.698400000000000000e+04,7.344561146472038672e+03
1.693733333333333212e+04,7.694275771756126233e+03
1.692633333333333212e+04,9.571257108884217814e+03
1.716066666666666788e+04,7.588005650764457641e+03
1.662566666666666788e+04,7.461420070708167259e+03
1.487333333333333394e+04,6.965112531031593790e+03
1.540566666666666606e+04,7.373823597894560407e+03
1.652166666666666788e+04,7.933629765225162373e+03
1.553566666666666606e+04,6.512117282750671620e+03
1.468966666666666606e+04,6.415978195487159610e+03
1.461900000000000000e+04,7.274845974037297310e+03
1.979133333333333212e+04,4.138733739751688699e+04
4.316266666666666424e+04,1.063909102662262158e+05
1.569133333333333394e+04,2.135722289834128605e+04
1.835166666666666788e+04,2.797804625925656001e+04
2.202233333333333212e+04,5.389015212981124932e+04
1.549733333333333394e+04,7.345149085709561405e+03
1.506900000000000000e+04,6.557311372859560834e+03
1.589666666666666606e+04,6.565726636389912528e+03
1.696500000000000000e+04,8.623353443923851955e+03
1.633633333333333394e+04,8.205709816554568533e+03
1.741600000000000000e+04,6.947642239143674487e+03
1.584500000000000000e+04,7.195297937266624103e+03
1.694533333333333212e+04,8.482255955245631412e+03
1.770933333333333212e+04,7.098552947080129343e+03
1.552233333333333394e+04,7.224122422536872364e+03
1.594633333333333394e+04,7.065399680055851604e+03
1.725033333333333212e+04,7.389227960991594955e+03
1.629000000000000000e+04,7.844900442510409448e+03
1.583266666666666606e+04,7.401144544616056010e+03
1.688300000000000000e+04,7.082805184908494994e+03
1.564300000000000000e+04,7.195158374265758539e+03
1.635666666666666606e+04,2.125431913836965759e+04
1.665300000000000000e+04,2.195786940374452388e+04
1.483633333333333394e+04,6.869011988791885415e+03
1.720966666666666788e+04,2.262964672499772132e+04
1.447866666666666606e+04,6.976481270119867986e+03
1.660700000000000000e+04,7.759233838272951289e+03
1.693966666666666788e+04,7.546005038404979132e+03
1.638433333333333212e+04,8.399675280114504858e+03
1.547466666666666606e+04,7.510494505923029465e+03
1.656966666666666788e+04,8.179103070333160758e+03
1.622266666666666606e+04,7.781828600380505122e+03
1.357966666666666606e+04,6.331529986567227752e+03
1.667666666666666788e+04,7.307152349467837666e+03
1.666266666666666788e+04,8.155671970749355751e+03
1.434266666666666606e+04,7.844686744208888740e+03
1.680000000000000000e+04,8.048854133175314018e+03
1.592366666666666606e+04,9.153335857840753306e+03
1.585666666666666606e+04,7.917243238013258633e+03
1.772866666666666788e+04,1.015850039444142931e+04
1.608033333333333394e+04,1.142601608099253463e+04
1.757366666666666788e+04,8.080625421747997279e+03
1.494833333333333394e+04,6.617819006538332360e+03
1.563300000000000000e+04,1.001052812832902782e+04
1.492900000000000000e+04,6.826180758874857929e+03
1.467366666666666606e+04,5.965178145166049035e+03
1.456866666666666606e+04,6.055241997977179381e+03
1.453433333333333394e+04,6.053120207939593456e+03
1.697300000000000000e+04,6.745806791234586854e+03
1.502400000000000000e+04,6.342964170194142753e+03
1.475500000000000000e+04,6.927072513111148510e+03
1.566833333333333394e+04,7.816215491623806884e+03
1.502766666666666606e+04,1.103963509734659056e+04
1.729433333333333212e+04,1.321932821950369362e+04
1.758500000000000000e+04,9.894703851045771444e+03
1.728300000000000000e+04,8.532816752048138369e+03
1.779266666666666788e+04,1.166450706158644425e+04
1.741466666666666788e+04,9.335892267546436415e+03
1.565066666666666606e+04,7.566071214340152437e+03
1.491100000000000000e+04,6.912933545779726956e+03
1.544866666666666606e+04,7.909504282479823814e+03
1.394300000000000000e+04,6.245619415969350484e+03
1.358266666666666606e+04,6.995991574573256912e+03
1.468766666666666606e+04,6.723279350012165196e+03
1.538533333333333394e+04,6.365945771436218820e+03
1.547600000000000000e+04,6.662179494284634529e+03
1.406566666666666606e+04,6.560909315854522902e+03
1.523833333333333394e+04,6.990507016933750492e+03
1.581233333333333394e+04,7.273280970579920904e+03
1.425033333333333394e+04,7.408107142007778748e+03
1.309366666666666606e+04,6.040461702899870033e+03
1.432600000000000000e+04,7.013802971448513745e+03
1.370500000000000000e+04,6.642543297763791998e+03
1.516133333333333394e+04,6.888556818071548150e+03
1.589333333333333394e+04,7.592638637796919284e+03
1.457233333333333394e+04,7.266223170889169523e+03
1.658166666666666788e+04,7.455579301869618575e+03
1.548500000000000000e+04,7.496184824066617693e+03
1.478933333333333394e+04,6.850512014445830573e+03
1.679533333333333212e+04,7.653273793878452125e+03
1.379233333333333394e+04,6.162065587817664891e+03
1.482066666666666606e+04,7.914468885296936605e+03
1.593366666666666606e+04,7.899310086391511504e+03
1.566966666666666606e+04,7.354197157281457294e+03
1.473566666666666606e+04,7.316391915511816478e+03
1.460166666666666606e+04,7.189079606831925048e+03
1.581566666666666606e+04,6.779630208858493461e+03
1.396800000000000000e+04,6.273322541535174423e+03
1.359633333333333394e+04,5.980603418234651144e+03
1.558733333333333394e+04,1.320300070313437027e+04
1.495166666666666606e+04,1.323910506495813024e+04
1.482933333333333394e+04,6.615952823526882639e+03
1.677933333333333212e+04,1.367754029226259081e+04
1.435700000000000000e+04,6.276694991073460187e+03
1.431633333333333394e+04,6.679013350014107345e+03
1.670666666666666788e+04,1.110638334692561693e+04
1.628833333333333394e+04,6.907790985841035763e+03
1.561166666666666606e+04,6.816168541979185648e+03
1.747166666666666788e+04,9.613371137892610932e+03
1.725366666666666788e+04,7.346364937522956097e+03
1.794433333333333212e+04,9.663192948151247037e+03
1.846866666666666788e+04,9.915656658107251133e+03
1.754000000000000000e+04,7.747155043638062125e+03
1.817866666666666788e+04,1.187809229656289062e+04
1.600800000000000000e+04,9.227953358497214140e+03
1.518900000000000000e+04,8.513235719593734757e+03
1.577466666666666606e+04,9.915760769740934848e+03
1.328433333333333394e+04,6.365523202680724353e+03
1.474000000000000000e+04,7.792882984531462171e+03
1.550433333333333394e+04,6.900348109914456472e+03
1.386633333333333394e+04,6.473913256431537775e+03
1.379033333333333394e+04,6.243388500459238458e+03
1.527133333333333394e+04,6.964412423806236802e+03
1.442800000000000000e+04,6.577558368457604956e+03
1.376066666666666606e+04,6.885720244106639257e+03
1.457666666666666606e+04,7.267950003783735156e+03
1.659966666666666788e+04,7.027480119350510904e+03
1.583466666666666606e+04,7.601795717927442638e+03
1.434233333333333394e+04,7.445102132044036807e+03
1.501666666666666606e+04,6.641649464083953717e+03
1.496033333333333394e+04,7.003243381343627334e+03
1.579766666666666606e+04,7.229636747709620067e+03
1.607400000000000000e+04,7.005556861868059968e+03
1.621100000000000000e+04,6.682767884664258418e+03
1.603833333333333394e+04,7.285200099400153704e+03
1.451266666666666606e+04,7.061406411138412295e+03
1.645200000000000000e+04,7.584731453398113445e+03
1.455400000000000000e+04,6.879260082717230034e+03
1.340833333333333394e+04,6.079790698971470192e+03
1.612966666666666606e+04,7.281965389016438166e+03
1.398166666666666606e+04,6.508900822507080193e+03
1.450500000000000000e+04,7.480667457297287001e+03
1.825100000000000000e+04,1.158175443747045938e+04
1.594466666666666606e+04,9.435342741135586039e+03
1.586033333333333394e+04,7.051782912131749072e+03
1.840500000000000000e+04,1.115717752605618989e+04
1.654166666666666788e+04,7.103156711709239062e+03
1.602933333333333394e+04,6.901607347067782939e+03
1.624300000000000000e+04,7.320062398654808931e+03
1.723366666666666788e+04,7.421801765654124210e+03
1.691900000000000000e+04,7.435862695762565636e+03
1.725400000000000000e+04,7.763273908358509289e+03
1.739566666666666788e+04,7.401678290518531867e+03
1.552000000000000000e+04,6.408473461098204098e+03
1.552766666666666606e+04,7.142064599693844684e+03
1.542266666666666606e+04,6.932537622054423082e+03
1.394466666666666606e+04,6.060438158508013657e+03
1.387166666666666606e+04,6.172337915422863261e+03
1.444466666666666606e+04,6.978104191278124745e+03
1.607333333333333394e+04,7.180946109404155322e+03
1.605400000000000000e+04,6.564121030079604679e+03
1.627933333333333394e+04,6.886751758185179824e+03
1.769633333333333212e+04,8.168621677943388931e+03
1.665733333333333212e+04,7.405687867177948647e+03
1.655166666666666788e+04,7.376761269773702224e+03
1.610333333333333394e+04,7.885692694346302233e+03
1.439633333333333394e+04,6.646147541699125213e+03
1.492500000000000000e+04,7.566007276503241883e+03
1.733766666666666788e+04,9.406341873392299021e+03
1.571866666666666606e+04,6.811891995625494019e+03
1.668266666666666788e+04,8.698270194707298288e+03
1.770133333333333212e+04,9.052314733289675132e+03
1.526333333333333394e+04,7.183391878258719771e+03
1.698066666666666788e+04,7.700471348980312541e+03
1.713866666666666788e+04,8.373030482758318612e+03
1.513633333333333394e+04,6.901341796216152943e+03
1.540600000000000000e+04,7.078530667403134430e+03
1.681566666666666788e+04,8.797212716122079655e+03
1.633500000000000000e+04,8.037598163101959472e+03
1.618766666666666606e+04,7.142746924941879115e+03
1.719400000000000000e+04,7.693605251094356390e+03
1.712400000000000000e+04,8.404392276623377256e+03
1.707633333333333212e+04,7.294401564355137452e+03
1.643033333333333212e+04,7.237934813105646754e+03
1.683200000000000000e+04,7.340297587166794074e+03
1.813366666666666788e+04,8.979088309297701926e+03
1.718833333333333212e+04,7.613563040070879651e+03
1.652366666666666788e+04,8.010936180066596535e+03
1.718966666666666788e+04,8.982866989708796609e+03
1.687400000000000000e+04,7.604484501397842905e+03
1.647033333333333212e+04,7.542765070878628649e+03
1.639066666666666788e+04,7.181164263929166736e+03
1.653266666666666788e+04,7.344465888022990839e+03
1.646766666666666788e+04,7.285925057527012541e+03
1.587500000000000000e+04,7.325873056077798537e+03
1.520166666666666606e+04,7.260143316944001526e+03
1.538566666666666606e+04,6.702295682090328228e+03
1.726933333333333212e+04,7.786398146473117777e+03
1.555366666666666606e+04,7.494505777447902801e+03
1.541333333333333394e+04,7.283902390406303311e+03
1.725233333333333212e+04,7.466613325578069635e+03
1.746466666666666788e+04,8.011283455697554018e+03
1.633500000000000000e+04,6.617482705702121166e+03
1.776800000000000000e+04,7.899981349096126905e+03
1.783233333333333212e+04,8.901400433059208808e+03
1.678866666666666788e+04,7.987218184484925587e+03
1.725166666666666788e+04,7.693497095116542368e+03
1.711566666666666788e+04,7.216870024389612809e+03
1.708500000000000000e+04,8.622341727400200398e+03
1.774533333333333212e+04,7.356378635304647105e+03
1.718600000000000000e+04,7.438315438975413599e+03
1.621733333333333394e+04,7.288852341491537118e+03
1.664700000000000000e+04,7.454415417618831270e+03
1.645266666666666788e+04,7.277554278524253277e+03
1.611300000000000000e+04,7.256271682546990633e+03
1.660733333333333212e+04,7.240908971222696891e+03
1.739200000000000000e+04,8.189725670680307303e+03
1.670800000000000000e+04,7.958249467131574420e+03
1.621266666666666606e+04,7.529287027620875961e+03
1.637466666666666606e+04,8.010372314204045324e+03
1.645700000000000000e+04,7.826418735256034779e+03
1.477866666666666606e+04,7.268742302262475278e+03
1.475233333333333394e+04,8.573532882019329918e+03
1.529033333333333394e+04,7.851122113112240186e+03
1.603166666666666606e+04,9.197771048321073977e+03
1.656000000000000000e+04,1.008928034546732852e+04
1.565033333333333394e+04,6.795563928507576748e+03
1.613500000000000000e+04,8.424062147673572326e+03
1.702533333333333212e+04,1.059160838885986414e+04
1.584733333333333394e+04,7.158372667981179802e+03
1.643900000000000000e+04,9.070128737142231330e+03
1.529666666666666606e+04,7.365200311186383260e+03
1.463966666666666606e+04,6.935985773039042215e+03
1.630166666666666606e+04,7.839583635765784493e+03
1.627433333333333394e+04,7.845931193712232925e+03
1.634233333333333394e+04,8.192178217358718030e+03
1.592933333333333394e+04,8.015373236537397133e+03
1.694733333333333212e+04,8.247864058601273427e+03
1.634600000000000000e+04,9.033349058258145305e+03
1.569533333333333394e+04,7.997979066618433535e+03
1.521766666666666606e+04,7.200852671191099944e+03
1.686933333333333212e+04,9.543830320694098191e+03
1.849600000000000000e+04,1.007949289987844713e+04
1.729433333333333212e+04,9.688328966672563183e+03
1.672233333333333212e+04,8.623991762322133582e+03
1.779000000000000000e+04,8.041552752754491848e+03
1.683800000000000000e+04,8.106751357087086944e+03
1.520933333333333394e+04,6.605791403924790757e+03
1.688966666666666788e+04,9.063491360594252910e+03
1.752766666666666788e+04,9.344971207048562064e+03
1.714333333333333212e+04,7.725120593002631722e+03
1.656366666666666788e+04,9.013658501810830785e+03
1.723700000000000000e+04,7.587194489139798861e+03
1.861633333333333212e+04,8.100367264525726569e+03
1.667100000000000000e+04,8.574393382595646472e+03
1.554600000000000000e+04,7.619742169463478604e+03
1.627766666666666606e+04,7.636095135493009366e+03
1.624766666666666606e+04,8.432444941395506248e+03
1.696033333333333212e+04,7.812512619155675566e+03
1.490866666666666606e+04,7.109293368160204409e+03
1.597666666666666606e+04,7.423215243307085075e+03
1.794566666666666788e+04,8.641630662517733072e+03
1.666800000000000000e+04,8.420445351058735469e+03
1.602433333333333394e+04,7.644437265840218060e+03
1.636533333333333394e+04,8.226343320538395346e+03
1.673500000000000000e+04,7.363891527738577679e+03
1.705066666666666788e+04,8.020816797454815060e+03
1.693566666666666788e+04,7.561885277021420734e+03
1.631666666666666606e+04,7.317798572054758552e+03
1.579800000000000000e+04,7.724980583828889394e+03
1.635700000000000000e+04,7.335415116835583831e+03
1.579900000000000000e+04,7.631114332289004778e+03
1.624633333333333394e+04,7.715375993648441181e+03
1.503733333333333394e+04,7.085813796229289437e+03
1.498100000000000000e+04,6.885991498051194867e+03
1.590000000000000000e+04,7.249080618455465810e+03
1.490100000000000000e+04,6.668441189276046316e+03
1.550333333333333394e+04,6.852309663495465429e+03
1.715466666666666788e+04,7.568822816427046746e+03
1.682200000000000000e+04,7.649233761804729511e+03
1.592233333333333394e+04,7.623251594018132892e+03
1.712733333333333212e+04,8.046636455399650913e+03
1.682366666666666788e+04,7.963843622912242608e+03
1.488000000000000000e+04,8.591473602335825490e+03
1.764766666666666788e+04,9.894195728250646425e+03
1.672366666666666788e+04,7.129729342060141789e+03
1.753033333333333212e+04,9.507859909552025783e+03
1.825233333333333212e+04,8.428357689178439614e+03
1.663933333333333212e+04,7.294584894947757675e+03
1.619433333333333394e+04,7.705911367164821058e+03
1.626300000000000000e+04,7.980970532677505616e+03
1.593366666666666606e+04,7.575633698758584615e+03
1.617833333333333394e+04,8.362368980183386157e+03
1.496100000000000000e+04,9.499435077108533733e+03
1.627066666666666606e+04,7.006221533430127238e+03
1.747466666666666788e+04,7.305638229005046924e+03
1.674933333333333212e+04,9.073757161598863604e+03
1.497800000000000000e+04,6.878698771359303464e+03
1.549666666666666606e+04,6.876146478571167791e+03
1.600866666666666606e+04,7.810537268137620231e+03
1.476666666666666606e+04,7.217046247057494838e+03
1.476866666666666606e+04,6.542175956629414941e+03
1.563866666666666606e+04,7.142385490560325707e+03
1.628300000000000000e+04,7.798515151518696257e+03
1.528533333333333394e+04,7.048026434425928528e+03
1.616500000000000000e+04,7.653296811411842100e+03
1.606200000000000000e+04,8.046677312510218144e+03
1.617600000000000000e+04,7.777277122063135721e+03
1.625533333333333394e+04,7.329772163357694808e+03
1.594800000000000000e+04,7.489701414520252001e+03
1.670800000000000000e+04,8.869992936534205000e+03
1.692566666666666788e+04,8.227307460706691927e+03
1.653733333333333212e+04,7.143947449083501851e+03
1.708533333333333212e+04,8.677066825675214204e+03
1.533300000000000000e+04,7.156270838057579567e+03
1.602300000000000000e+04,6.841742498323556902e+03
1.676133333333333212e+04,7.248330932495195157e+03
1.655533333333333212e+04,7.751728315889732585e+03
1.607000000000000000e+04,7.070590027208950232e+03
1.496600000000000000e+04,6.622052076594787650e+03
1.697066666666666788e+04,7.709027262817707197e+03
1.566133333333333394e+04,7.451871123937039556e+03
1.443100000000000000e+04,7.057657661077552802e+03
1.600600000000000000e+04,6.686017344480943393e+03
1.645300000000000000e+04,7.066632328943303946e+03
1.723300000000000000e+04,7.510002437214428937e+03
1.667700000000000000e+04,7.328763059309530945e+03
1.679966666666666788e+04,7.127093956272312425e+03
1.718766666666666788e+04,7.208031982099320885e+03
1.639933333333333212e+04,7.410622674087515406e+03
1.511400000000000000e+04,7.919222039409342869e+03
1.735133333333333212e+04,8.198007121182969058e+03
1.560633333333333394e+04,9.480759472716306846e+03
1.653866666666666788e+04,1.012576132236649755e+04
2.109266666666666788e+04,2.473181213850224231e+04
2.181833333333333212e+04,3.328551270085981378e+04
1.658333333333333212e+04,1.514314745813212176e+04
1.549733333333333394e+04,1.483956968884879643e+04
1.724200000000000000e+04,2.481615337259852822e+04
1.360466666666666606e+04,7.048822705017247245e+03
1.359266666666666606e+04,7.196117824470821688e+03
1.550100000000000000e+04,7.401896037014210378e+03
1.476933333333333394e+04,7.342660623836112791e+03
1.421100000000000000e+04,6.774097931670804428e+03
1.422966666666666606e+04,6.455079295565108623e+03
1.454300000000000000e+04,6.353520422049495210e+03
1.522533333333333394e+04,7.210504401649028296e+03
1.401666666666666606e+04,6.761411099432820265e+03
1.342000000000000000e+04,6.712150510852190564e+03
1.417633333333333394e+04,6.684419871128184241e+03
1.348200000000000000e+04,6.346651845188401239e+03
1.358933333333333394e+04,7.619276090830413523e+03
1.350600000000000000e+04,7.361035097002322800e+03
1.356266666666666606e+04,6.843985317693193792e+03
1.424733333333333394e+04,7.858917770562729856e+03
1.392966666666666606e+04,7.821578046389786323e+03
1.395700000000000000e+04,7.116936956540128449e+03
1.464566666666666606e+04,9.349240661251586062e+03
1.644933333333333212e+04,8.674117840330123727e+03
1.643633333333333212e+04,6.787276308724042792e+03
1.533366666666666606e+04,8.946923188264221608e+03
1.546900000000000000e+04,6.760267841375320131e+03
1.617866666666666606e+04,6.865135815718918820e+03
1.463933333333333394e+04,6.861065236581950558e+03
1.350666666666666606e+04,6.117488596698267429e+03
1.404200000000000000e+04,6.605808304769875576e+03
1.523400000000000000e+04,7.835486079161479211e+03
